,artist_id,artist_name,album_id,album_name,album_release_date,album_total_tracks,track_id,track_name,duration_ms,explicit,added_at
0,0q32a3GRCjDxS4EIrC7YVY,The Sword,4APeNJPvYBUTRTF3OLUCUT,Warp Riders,2010-08-24,10,6crRnkFcK92wXQLI0YDHf9,Arrows in the Dark,270293,False,2023-11-17T10:53:58Z
1,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,4zt9N3G6tQJzBu6HxHaEUf,Balance Slays the Demon,2012-02-22,1,1s4hIKqNXcN1DpR84L1gQ3,Balance Slays the Demon,314585,False,2023-11-15T14:17:45Z
2,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,1Zzp1t5krYEQUs9SqlInT8,Memory Thought Balance Ruin,2015-02-19,3,10ksVlS4mXJfIPUXkhPMrn,Balance Slays the Demon,314453,False,2023-11-15T14:17:27Z
3,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,1Zzp1t5krYEQUs9SqlInT8,Memory Thought Balance Ruin,2015-02-19,3,13H1BCvtb5qWBopmgEicTT,The Poet and the Muse,257230,False,2023-11-15T14:17:23Z
4,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,1Zzp1t5krYEQUs9SqlInT8,Memory Thought Balance Ruin,2015-02-19,3,0HvXK1CtTjBs6hV06uU25M,Children of the Elder God,218216,False,2023-11-15T14:17:19Z
5,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,3Xcl0pytPYqJUSTi2S8jtI,Take Control,2019-08-27,1,0uYPsl955ngOyNBzfp0EYg,Take Control,473499,False,2023-11-15T14:16:58Z
6,4BMtxSIHPpG1WM2TbvNjiR,Old Gods of Asgard,5807lbARAjtD6Id7UrUqC7,Herald of Darkness,2023-11-15,3,4Jh5SlPiCAKP2d88TmKisF,Herald of Darkness,814909,False,2023-11-15T14:16:22Z
7,2IDLDx25HU1nQMKde4n61a,Rich Brian,7AKJUjNR4hlNcbj55lP5LA,Dat $tick,2016-03-11,1,4bdJHQp90ymjEIkkYhcENB,Dat $tick,126666,True,2023-10-21T11:51:04Z
8,43sZBwHjahUvgbx1WNIkIz,Creed,50EmY7MXVsXoUEdwieYbud,My Own Prison,1997-01-01,10,5vRPXm59z8ewWO6WiJHg3m,My Own Prison,298800,False,2023-10-21T03:23:55Z
9,43sZBwHjahUvgbx1WNIkIz,Creed,3aJVB57P8UJsfsz3nXtYW5,Father's Day 2020,2020-06-19,20,2cJDsHTLgDQvf5G73RCNX5,With Arms Wide Open,278440,False,2023-10-21T03:23:52Z
10,43sZBwHjahUvgbx1WNIkIz,Creed,2ENlJXygQX6en4iziijet6,Weathered,2001-01-01,11,2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,294600,False,2023-10-21T03:23:50Z
11,43sZBwHjahUvgbx1WNIkIz,Creed,3Nyjm9NBEdiaiWr2BEaV46,Human Clay,1999-01-01,12,1ZozJfi8u9cO2Ob8KwiwNT,Higher,316733,False,2023-10-21T03:23:48Z
12,43sZBwHjahUvgbx1WNIkIz,Creed,2ENlJXygQX6en4iziijet6,Weathered,2001-01-01,11,42T2QQv3xgBlpQxaSP7lnK,One Last Breath,238240,False,2023-10-21T03:23:46Z
13,46VgqDxDEn45y1t0zBS7Do,BABY GRAVY,0mDeN57X1YtJHfXNdYlJbw,Baby Gravy 3,2023-08-25,12,313j2aNbdQRcWZq7JOo0ro,You Need Jesus,134797,True,2023-09-20T23:54:52Z
14,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,3DCLmgvu8dwEyJ3MpBcNka,Marvelous,2022-10-28,15,3QqOcLtTU8zzlQRJCZzttP,C’est La Vie (with bbno$ & Rich Brian),160161,True,2023-09-20T23:54:46Z
15,3wrFoI9EVjWg6m8xXeWr5t,VALORANT,2CNm7QxoOSkqawLMnoepZB,Ticking Away,2023-07-31,1,4bdzlt280luOgFi0ZlkTvR,Ticking Away,205270,False,2023-09-20T23:54:45Z
16,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,6iMshsixZe8oMteQdln5kp,eat ya veggies,2021-10-08,12,5rW7qTn83sCKtqBoneJs63,edamame (feat. Rich Brian),133706,True,2023-09-20T23:54:43Z
17,0gZTdTYGI2ABqOENQ31u5e,Berried Alive,4wRH0MnM4GKEvrq4ERkvdT,Fuego,2020-05-15,11,1w7AURZqlTcLT2jeWUEBSy,Demonberry,61636,False,2023-08-29T11:44:22Z
18,1ZN1c1qWEGZNX1pGeKCPpf,Billy Strings,3YH8rxsSyINBfebMRtbCBf,Billy Strings - EP,2016-06-10,6,2Lk8XTulavagQOrYqFpGB8,Dust in a Baggie,174173,False,2023-08-19T23:12:17Z
19,64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,2Ltmu8tslylv8YlBkyrcgY,THE BOOK 2,2021-12-01,8,6uhIF5J5Txaie0is2nXdxU,怪物,205480,False,2023-07-29T04:20:50Z
20,5YneEA2nLtAhkD5t2769lZ,Ikimonogakari,3ShWuYKtXk1fAqPbeVe8Dr,My song Your song,2008-12-24,14,1WdkBwAsdznWw9xM69KmvR,ブルーバード,218400,False,2023-07-29T04:16:23Z
21,5PXHQdsE6wKNW3hNpFDAyR,Hasil Adkins,6OKqyMn9x0hbafkKKlr1hX,Out To Hunch,2002,20,1ca2uiucobPt5UA12smJwp,Chicken Walk,113893,False,2023-07-27T22:38:51Z
22,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,1KwwS07TEbKS8r1rU4UUe4,The Drug In Me Is You,2011-07-26,11,1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,218786,True,2023-07-07T03:57:18Z
23,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,5SjHojBg6zfZHMqWYjFzFE,Watch The World Burn,2023-01-31,1,4CiVz4bw7X1zjCaJ5ZwxUS,Watch The World Burn,203948,True,2023-07-07T03:57:08Z
24,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,7r9WVGq5YRQ4eeYUYzmk8b,Voices In My Head,2022-05-31,2,5XUuldRjPXcP5QxyEN4IXT,Voices In My Head,191414,True,2023-07-07T03:57:06Z
25,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,3ney9yvE6G6kVMTtIQ6XoA,Last Resort (Reimagined),2023-06-26,1,73GKs8oNFFmtomWj7EsSU0,Last Resort - Reimagined,283714,True,2023-06-30T05:54:18Z
26,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,1PWKDjoZgljWTZJ7HCL4Ja,We Didn’t Start The Fire,2023-06-28,3,7C44yFCO0S2zqGkD7eyOR5,Love From The Other Side,279737,False,2023-06-30T05:48:42Z
27,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,1PWKDjoZgljWTZJ7HCL4Ja,We Didn’t Start The Fire,2023-06-28,3,49ItQjUWq9O7s4lzMLivF0,Hold Me Like a Grudge,215601,False,2023-06-30T05:46:11Z
28,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,1PWKDjoZgljWTZJ7HCL4Ja,We Didn’t Start The Fire,2023-06-28,3,60glT2wsoSHV3B8yCRSB8v,We Didn’t Start The Fire,215530,False,2023-06-30T05:42:42Z
29,0A7d0PJxaLO7CGI94ht6PX,Crystal Lake,3aj0PD4AZ97skXzCr7nkHt,Denial // Rebirth,2023-06-23,2,4ccRpJ2CAyjiKnPPLFEOwF,Rebirth,229933,False,2023-06-27T07:11:49Z
30,0A7d0PJxaLO7CGI94ht6PX,Crystal Lake,3aj0PD4AZ97skXzCr7nkHt,Denial // Rebirth,2023-06-23,2,0Np42ZbbyEJkcsve2l3qig,Denial,84000,False,2023-06-23T12:33:25Z
31,6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,4LC5S3GhhS93TdYJCPdEVL,Narrative,2016-08-26,10,1uAOcFZFUw7FmUdMZbgzQj,Excuse Me,244540,True,2023-06-22T11:58:22Z
32,6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,6wie251uoR4g766ETIstl7,Soul Revolution,2022-10-28,12,3taoIo2lGa42YH1pXPTJi4,Thousand Lifetimes,192502,False,2023-06-22T11:58:20Z
33,6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,0CCifzFS5hhc0DS5kZKcPr,American Sun,2019-11-01,13,4MNnfcIuCrmCymkLSXtXCl,Right Now,225026,False,2023-06-22T11:57:53Z
34,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,3OcgNPvAcDmNB9Idcdh4sA,Chain Breaker,233301,False,2023-06-21T12:09:28Z
35,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,1d17u8gNyjAwhp9N9C7Io5,Son of Odin,239335,False,2023-06-21T12:09:27Z
36,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,6tFw53jGBwl3lqrqA9OQY8,Theft of the Hammer,250223,False,2023-06-21T12:09:25Z
37,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,313f3J4lGMA0irUrWaUXUh,Kaunaz Dagaz,253790,False,2023-06-21T12:09:22Z
38,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,37oLbcJ5oouA1PJJsKOjub,Defenders of Valhalla,248811,False,2023-06-21T12:09:20Z
39,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,1OnHeldjfrF6Zx3FnS1zQ5,Death of the God of Light,210332,False,2023-06-21T12:09:18Z
40,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,1KuNk1ZZPTZKwjjo1Vdw9G,Fire Blood and Steel,192000,True,2023-06-21T12:09:15Z
41,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,0Hg6cD0VepM1bnjl0lObQ3,Brothers Unite,246990,False,2023-06-21T12:09:12Z
42,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,6FUXgvzbMrMCzAuYGIiGIl,Powersnake,223467,False,2023-06-21T12:09:10Z
43,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,4kpWVGdFjBSoCkIcHVlTqn,Prophecy of Ragnarök,222373,False,2023-06-21T12:09:09Z
44,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,7lmJX2dNeyIUSGS4Mq7P81,The Other Son of Odin,2022-03-18,1,3M48mLjTHfMx6ogQfTVE9r,The Other Son of Odin,205626,False,2023-06-21T12:09:07Z
45,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,4v0Kqr29qIlu0YRuWm52Sc,Emblas Saga,2020-01-10,13,1npDycvcBm6bTnaajiTv3X,Ride of the Valkyries,206666,False,2023-06-21T12:09:06Z
46,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,3hkZ5FWUJ23YKAMotqbTm0,Prophecy of Ragnarök,2017-04-01,14,3V417nSM4Ilh0Tt5CqustV,Yggdrasil,272292,False,2023-06-21T12:09:05Z
47,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,4vF6uJZfRuLoJ4vOyCxVkk,Battery,2020-11-27,2,29eQVInwtnd4jCUl0wP74y,Into The Pit,169296,False,2023-06-21T12:04:59Z
48,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,4vF6uJZfRuLoJ4vOyCxVkk,Battery,2020-11-27,2,346RqFnNMtjaMneUEqrJaI,Battery,310546,False,2023-06-21T12:04:55Z
49,6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,2lYajN3YIVlefdcwxG4jV3,Thousand Lifetimes (feat. Corey Glover of Living Colour),2023-02-17,1,0sRAH3UW1W7jUo3CZq0OAH,Thousand Lifetimes (feat. Corey Glover of Living Colour),190443,False,2023-06-21T04:19:07Z
50,7MqnCTCAX6SsIYYdJCQj9B,Pendulum,4f9UGlRncIgchuFWcMhkef,Halo,2023-06-02,1,0CjJJrpnQCpQMsT4nzezII,Halo,167993,True,2023-06-21T04:13:43Z
51,6jOoEU2E2d2kGbxw33oJs3,Sophie Lloyd,30vZNuVyzbDmTBt1ftIFcE,Fall Of Man (feat. Matthew K. Heafy),2023-02-24,1,2rCtd6DcWfIJIy7AFSlrdt,Fall Of Man (feat. Matthew K. Heafy),218482,False,2023-06-21T04:07:06Z
52,3y43zXffnLmhyQD1K4QCmD,Acres,4SvwujGdVPbHhAR3DIQCc4,Burning Throne,2023-03-03,10,1Zsy3xy9TvYELEGg1js4yw,My Everything,233076,False,2023-06-21T02:36:09Z
53,2vq5JF65Ce2w34pi7OUeXu,Wars,4chjGtJNovSAFibZMsIz93,Satellite,2023-04-28,1,4eZwOLKsaPgcEFp41oGCgQ,Satellite,206285,False,2023-06-21T02:32:47Z
54,2b2c6xP76y8HCLiovv7kIZ,Kill The Lights,07AJQ5cFZY1izt8clG1BqF,Broken Bones,2023-06-02,1,2nZ4tfb14C5ozg4cLK9MFq,Broken Bones,218960,False,2023-06-21T02:26:28Z
55,6TmGNPW2oDM5uaXBILozGa,Týr,4lhDKkNmLDgGS9LZWMwpHU,Hel,2019-03-08,13,0bl5y1SjCt5CqtPevbqfCu,Gates of Hel,402586,False,2023-05-15T09:29:16Z
56,3pulcT2wt7FEG10lQlqDJL,Amon Amarth,3cQfALGRSzDeohPsXkF6X3,Deceiver of the Gods,2013-06-25,10,7jcCt0VtoIsQ1rIcITvplO,Shape Shifter,242506,False,2023-04-06T12:46:45Z
57,3pulcT2wt7FEG10lQlqDJL,Amon Amarth,79GLbXCHnsOG9TBzvtS3sy,Jomsviking,2016-03-25,11,5gNyrx8elXaXXs3vFC1ufZ,Raise Your Horns,263786,False,2023-04-06T12:41:25Z
58,4FmJD0mpgQ70SNt2EKK8tq,Miracle Of Sound,5HF0MS5bnKVPe33rSEuYdZ,Skal (Metal Version),2023-03-24,1,1Qt5SbPsqxba4mhtF76o0I,Skal - Metal Version,179643,False,2023-04-06T12:32:03Z
59,4FmJD0mpgQ70SNt2EKK8tq,Miracle Of Sound,1QhzS64CeOjPBFLKuxnS6k,Skal,2023-03-10,1,4SO5r9cjaokv3HXuP1IXV5,Skal,170312,False,2023-03-30T06:05:38Z
60,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,2tWp1AYC1fW4I1gElf1s3V,Berserkir,2022-12-02,2,314iEiVWW8TGvV90ID3PIr,The Other Son of Odin,205626,False,2023-03-30T06:05:33Z
61,0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,2tWp1AYC1fW4I1gElf1s3V,Berserkir,2022-12-02,2,7d61DLO9h0dmE6b0VRnRfh,Berserkir,273000,False,2023-03-30T05:59:35Z
62,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,0S1tvjDaar0S6LaRJAFcWF,Fighting Myself,2023-03-24,2,5CVZeK7bOC9QxYcZ9gJ5X2,Fighting Myself,201428,False,2023-03-26T05:44:19Z
63,3soVOBZVp9EEKvwJmVGCYb,Yuuki Okamoto,11SV5bJ4ioKWvUAKnGrWlT,JAPAN ANIMESONG COLLECTION VOL.46 [アニソン ジャパン],2011-10-07,20,6R3XLuQk0HhItAnngs6LyI,ガツガツ!! (From トリコ),227213,False,2023-03-17T04:18:53Z
64,67Zm35qXdPzYfl1c3M0toJ,Rings of Saturn,5IOuPXoAozgScwimBGA9b7,Ultu Ulla,2017-07-28,10,6N02x67mvrLVV9IasFaqEP,The Macrocosm,380800,False,2023-03-06T03:24:37Z
65,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),2000-10-24,15,60a0Rd6pjrkxjPbaKzXjfq,In the End,216880,False,2023-03-06T00:33:53Z
66,67Zm35qXdPzYfl1c3M0toJ,Rings of Saturn,6PfDMJ80MqXVJx8wDGr3sH,Rings of Saturn,2022-06-15,7,0S3tNyWxkxXlQFDyXGIbV0,Shrine,306461,False,2023-03-05T10:37:27Z
67,2BM933ADIluGGrPBOhPgIt,SiM,5lCwl44IhsSbBkQFAxgrFk,UNDER THE TREE,2023-03-04,1,0KmCtn8UBbqidcIRduzARB,UNDER THE TREE,121692,False,2023-03-05T10:37:14Z
68,7BZ3v2GTT5KHVmc9Gk1sRb,Koo Koo,6ophnm6Vp3brWGK8NvldMT,Whoopty Whoop,2014-05-13,10,7LGN2GZWO52C2rfP3LZRVX,All I Eat Is Pizza,198841,False,2023-03-05T02:02:30Z
69,7oPftvlwr6VrsViSDV7fJY,Green Day,7d3nOmFvL51roNElAdpi9d,Insomniac,1995-10-10,14,1nLnpLXvl68RZCSjfkyiaa,Brain Stew,193000,True,2023-02-23T07:12:23Z
70,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,7bN4OM5mtWq0UrAxdN6qMC,Lost,2023-02-10,1,373gDROnujxNTFa1FojYIl,Lost,199342,False,2023-02-13T05:19:13Z
71,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,4lhyg7YGQagE8FT8cZBqyw,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,2004-11-30,6,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,205733,True,2023-02-13T03:18:36Z
72,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,0f7R0jf0pcTb6K6IVVPcMD,Meteora (Bonus Edition),2003-03-24,16,4qVR3CF8FuFvHN4L6vXlB1,Lying from You,175373,False,2023-02-12T02:12:01Z
73,0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,6lEk9mHyHXxINEhTyFuYrz,Elect the Dead (Deluxe),2007-10-16,15,6Y2kW1mdHE0znPCjtOdt5m,Empty Walls,230026,True,2023-02-12T02:11:06Z
74,5nGIFgo0shDenQYSE0Sn7c,Evanescence,02w1xMzzdF2OJxTeh1basm,Fallen,2003-03-04,12,3UygY7qW2cvG9Llkay6i1i,Going Under,214946,False,2023-02-12T02:04:43Z
75,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),2000-10-24,15,5rAxhWcgFng3s570sGO2F8,A Place for My Head,184640,False,2023-02-12T01:50:30Z
76,2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,4ZDwEvXIKxWdwhAQK8ndBU,One-X,2006-06-25,12,7piw04hPQZ1OHZ9Fq9JOXR,Time of Dying,186373,False,2023-02-12T01:36:34Z
77,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,0BBC9CJOAvXVmUs7txm8cY,The Lost Children,2011,16,6wJqtdE4wC9TXOLgCNBVde,This Moment,185733,False,2023-02-12T01:35:09Z
78,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,0f7R0jf0pcTb6K6IVVPcMD,Meteora (Bonus Edition),2003-03-24,16,2yss0n7KmvmSr4EHvjfFpn,Don't Stay,187933,False,2023-02-12T01:30:17Z
79,05fG473iIaoy82BF1aGhL8,Slipknot,3YfWgkwUS52CmKJeOpBACz,Bone Church,2023-02-02,1,36sAFU68abNDrMOJI5QYZi,Bone Church,327240,False,2023-02-12T01:25:57Z
80,6wWVKhxIU2cEi0K81v7HvP,Rammstein,74ydDCcXTco741y42ceRJ5,"Reise, Reise",2004-09-27,11,0gf9HMeZDXRexbuM5CihZg,Morgenstern,239866,False,2023-01-17T07:24:11Z
81,6wWVKhxIU2cEi0K81v7HvP,Rammstein,74ydDCcXTco741y42ceRJ5,"Reise, Reise",2004-09-27,11,39RKlCfLoqb8o2aXfpVfjW,Mein Teil,272413,False,2023-01-17T07:02:08Z
82,6wWVKhxIU2cEi0K81v7HvP,Rammstein,74ydDCcXTco741y42ceRJ5,"Reise, Reise",2004-09-27,11,6bvTzuFABmFnAAmVZ3nlMh,"Reise, Reise",251146,False,2023-01-17T06:58:44Z
83,278ZYwGhdK6QTzE3MFePnP,Trivium,3Z8V22s9cCh4bzeRo63knn,Implore The Darken Sky,2021-10-01,1,6EjW31ubcZfxYnuiiPAGLm,Implore The Darken Sky,282650,False,2023-01-17T06:56:10Z
84,4dSQICBjdUIp5iK6RRU2bY,Josh Gad,4M07HWIlZr7zoXoxDHR5mz,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,46,1Tt7zr1yDbKbT8L4jzSZ74,When I Am Older,111452,False,2023-01-12T02:42:16Z
85,2q10Wskc3lPYmEuV7rzMCv,Anthony Gonzalez,7nMexBA71PdwPnfqS5Yji5,Coco (Original Motion Picture Soundtrack),2017-11-10,53,0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,112205,False,2023-01-07T21:52:39Z
86,5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,6qykGE5x584duyLVYcnojE,Disney Summer Songs,2021-05-28,40,0HT6xI2MTQ7qk4yNA1IZUd,"How Far I'll Go - From ""Moana""/Soundtrack Version",163386,False,2023-01-07T21:52:38Z
87,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,7lZs5r4oQV2nutddffLrg0,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,59,0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",223840,False,2023-01-07T21:52:34Z
88,4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,25L8ck3KGcmCo3901ztPzR,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,760jhRscwGbIIe1m1IIQpU,Surface Pressure,202226,False,2023-01-07T21:52:32Z
89,4sZw3BLoQ9SniX4mcoh80b,Roger Bart,1wbY6VUchNsZLaDi22eD3J,Hercules (Original Motion Picture Soundtrack),1997-01-01,24,0D1OY0M5A0qD5HGBvFmFid,Go the Distance,194160,False,2023-01-03T15:16:33Z
90,73aKnLT4O8G2pBEfdlQzrE,Purrple Cat,37LBLwOpwruXguw0QclQzN,Lofi Minnie: Focus,2022-03-18,10,5l5rUCU2QAA1sXTuNPlMHZ,Hakuna Matata,168746,False,2023-01-03T15:12:46Z
91,2pLvZNFSNqj5ggB8cPK7ki,Chorus - Hercules,1wbY6VUchNsZLaDi22eD3J,Hercules (Original Motion Picture Soundtrack),1997-01-01,24,4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,140573,False,2023-01-03T15:09:36Z
92,1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,7bt2aty3lUo6Q1Ud8pthRz,Aladdin Special Edition,2004-01-01,23,1hwdPQtFHISvZ9SXMkNrIK,A Whole New World,160800,False,2023-01-03T15:06:59Z
93,7CckquWatDQSr3PFKkjM8M,Susan Egan,1wbY6VUchNsZLaDi22eD3J,Hercules (Original Motion Picture Soundtrack),1997-01-01,24,0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),140226,False,2023-01-03T15:04:25Z
94,6Id8rcDNyBXPcgKQVfQ8rX,Samuel E. Wright,4aAwvCRNJIqiUGVEjieWv6,The Little Mermaid Special Edition,2006-01-01,24,6oYkwjI1TKP9D0Y9II1GT7,Under the Sea,195146,False,2023-01-03T15:00:23Z
95,5ZEAzHE2TzAwUcOj6jMIgf,Donny Osmond,3Ohs7Jo6GM6mydUOL0m5aC,Mulan (Original Soundtrack),1998-01-01,12,28UMEtwyUUy5u0UWOVHwiI,I'll Make a Man Out of You,201680,False,2023-01-03T14:55:17Z
96,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,6notdj85QIGeqR1zKqT3Oh,Descendants (Original TV Movie Soundtrack),2015-01-01,13,1mRBJdpIgc3jZH8C3cN2WV,If Only,229813,False,2023-01-03T14:54:36Z
97,3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,5opAMGIf8Hn7xIaTPdHFDv,Tougher Than Leather (Expanded Edition),1988-09-16,16,41onDks2UPbyjer5fMeUWf,Christmas In Hollis,178613,False,2022-12-28T03:19:17Z
98,411ErRicsAi6V56Mc4rHQM,李谷一,5SmWUKwTPeWKov7NV1Fhyx,百年,2021-09-13,10,5edqR2ClZmBbVX6fhppN5X,年轻的朋友来相会,133866,False,2022-12-25T05:58:17Z
99,7vF4uPur3FBR4EnQBU03J4,崔伟立,795RY291gQfYmFzeBEn6zg,酒醉的蝴蝶,2019-08-07,6,2AEuBCREeKVCYMd5n1ridK,酒醉的蝴蝶,206146,False,2022-12-25T05:54:48Z
100,2f9O9Vy7xlAghr07uxXYMh,海伦,1moxteGOfBU14m4Vj3Ydhd,游山恋,2020-06-02,1,3UxeafEDSEForTJ7Mnlyhn,游山恋,223941,False,2022-12-25T05:49:02Z
101,76y4AEYqJTE4nPFac3WcJp,魏新雨,25w9MkYsRriqhaPoAY7tbC,恋人心,2019-08-07,2,11n3YzGJO5y6cG8tQLidRM,恋人心,206149,False,2022-12-25T05:45:33Z
102,5U99oKyYA9vz0hEmEU1NjN,腾格尔,6WatpCzSkZPtkOA8LUOXwb,梦,2010-07-24,12,2mlrx1OreOAmROVMFdSmUj,天堂,348013,False,2022-12-25T05:39:21Z
103,1suIIDedjFJRuu8k7b55hZ,Gayla Peevey,0nuyFYoBsK4Z1j3DimhUZ4,I Want a Hippopotamus for Christmas (Hippo the Hero),1953-11-11,1,5P8Xvy5tzhmfyfA6GplQ8h,I Want a Hippopotamus for Christmas (Hippo the Hero),155466,False,2022-12-09T04:15:12Z
104,5W7F9IM2vsR9EDCk5T2Uqz,Yumi Arai,0GDxYVgLWDfGYgPUbuZonO,ユーミン万歳!〜松任谷由実50周年記念ベストアルバム〜,2022-10-04,51,5Y71skNKd3cj4JC2A8nLlb,やさしさに包まれたなら - 2022 mix,192466,False,2022-12-01T04:50:49Z
105,1LQQtqc1vQ1neUgZrjYlEU,Yumi Matsutoya,4TEBvuxfzOhHYE1rY0iJXX,THE DANCING SUN,1994-11-25,10,7BgNhufmVuEQjRo86YrsJR,春よ、来い,288567,False,2022-12-01T04:49:22Z
106,4TkCMPznXOjlsYLfzIU1rw,Geek Music,45Er42qtpwccwNY06GLFY2,"White Rabbit (From ""The Matrix Resurrections"")",2021-09-14,1,1P6JIQ1F6inRI7rmWSD6SM,"White Rabbit (From ""The Matrix Resurrections"")",149904,False,2022-11-26T07:42:15Z
107,3ePD9fcUe4xY18t2do765D,Baltic House Orchestra,7mp020xAf1qb4GTl7Ysojx,White Rabbit (From 'The Matrix Resurrections' Trailer) [Epic Version],2021-09-17,1,76Hv9kMtAva11bj7rUoYnc,White Rabbit (From 'The Matrix Resurrections' Trailer) - Epic Version,190000,False,2022-11-26T07:42:13Z
108,2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,6lPb7Eoon6QPbscWbMsk6a,Surrealistic Pillow,1967,17,4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,150640,False,2022-11-26T07:42:12Z
109,5kirWi7Qqh5SQGxvl41iWV,Blue Light Special,4hsfgWov4LgpO1sPxaqytH,Still Just a Rat in a Cage,2016-01-25,1,43FQs7KUx1P1J7QvO6Fjhc,Still Just a Rat in a Cage,261560,False,2022-11-21T12:13:32Z
110,3yEnArbNHyTCwMRvD9SBy4,Wolfmother,0NV96Rqo10ytbCHlR14E8r,Wolfmother,2005-01-01,12,2pcwmk8c1pTYwX0COSVX52,Woman,175666,False,2022-11-21T12:11:54Z
